,Folder,File,Settings,Toolchain,Message,Runtime (ns),Peak memory consumption (bytes),Overall iterations,NumberOfCodeBlocks,SizeOfPredicatesFP,SizeOfPredicatesBP,Conjuncts in SSA,Conjuncts in UnsatCore,ICC %
,heap-manipulation,dll_of_dll_false-unreach-call.i,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: UnsupportedOperationException: Cannot interpolate [((select (store #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39 (store (select #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39) dll_insert_slave_~dll.offset_39 dll_insert_slave_~item~9.base_49)) dll_insert_slave_~dll.base_39) == (select #memory_$Pointer$.base_76 dll_insert_slave_~dll.base_63)::(dll_insert_slave_~dll.base_39 dll_insert_slave_#in~dll.base_38 ##fun~$Pointer$~TO~VOID_#~#param0.base_36 ##fun~$Pointer$~TO~VOID_#in~#param0.base_35 dll_create_generic_~#dll~10.base_32 ##fun~$Pointer$~TO~VOID_#in~#param0.base_59 ##fun~$Pointer$~TO~VOID_#~#param0.base_60 dll_insert_slave_#in~dll.base_62 dll_insert_slave_~dll.base_63::((store #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39 (store (select #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39) dll_insert_slave_~dll.offset_39 dll_insert_slave_~item~9.base_49)) #memory_$Pointer$.base_54 old(#memory_$Pointer$.base)_59 #memory_$Pointer$.base_59 old(#memory_$Pointer$.base)_62 #memory_$Pointer$.base_62 old(#memory_$Pointer$.base)_64 #memory_$Pointer$.base_64 (store #memory_$Pointer$.base_64 alloc_or_die_slave_~ptr~7.base_66 (store (select #memory_$Pointer$.base_64 alloc_or_die_slave_~ptr~7.base_66) (+ alloc_or_die_slave_~ptr~7.offset_66 |#offset~STRUCT#?next~$Pointer$?prev~$Pointer$#~next|) 0)) #memory_$Pointer$.base_68 (store #memory_$Pointer$.base_68 alloc_or_die_slave_~ptr~7.base_66 (store (select #memory_$Pointer$.base_68 alloc_or_die_slave_~ptr~7.base_66) (+ alloc_or_die_slave_~ptr~7.offset_66 |#offset~STRUCT#?next~$Pointer$?prev~$Pointer$#~next|) 0)) #memory_$Pointer$.base_69 (store #memory_$Pointer$.base_69 dll_insert_slave_~item~9.base_73 (store (select #memory_$Pointer$.base_69 dll_insert_slave_~item~9.base_73) (+ dll_insert_slave_~item~9.offset_73 |#offset~STRUCT#?next~$Pointer$?prev~$Pointer$#~next|) dll_insert_slave_~next~9.base_75)) #memory_$Pointer$.base_76)]: de.uni_freiburg.informatik.ultimate.smtinterpol.interpolate.Interpolator.interpolate(Interpolator.java:570)],322003180.0,3.497748E+7,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_false-unreach-call.i,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],229485467.0,14922208,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_false-unreach-call.i,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],271566971.0,1.613284E+7,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_false-unreach-call.i,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: AssertionError: No progress! Counterexample is still accepted by refined abstraction.: de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction.AbstractCegarLoop.iterate(AbstractCegarLoop.java:339)],25632106600.0,4.624996E+7,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_false-unreach-call.i,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],63329063671.0,4.476716E+7,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_false-unreach-call.i,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],69010142161.0,45509352,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_false-unreach-call.i,Z3_SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],308336722338.0,44318816,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Complicated quantifier scheme preventing interpolation.It might be necessary to manually add triggers or to switchoff proof construction and interpolation.: de.uni_freiburg.informatik.ultimate.smtsolver.external.Parser$Action$.CUP$do_action(Parser.java:1338)],29932745630.0,4.592916E+7,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: UnsupportedOperationException: Cannot interpolate [((select (store #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39 (store (select #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39) dll_insert_slave_~dll.offset_39 dll_insert_slave_~item~9.base_49)) dll_insert_slave_~dll.base_39) == (select #memory_$Pointer$.base_76 dll_insert_slave_~dll.base_63)::(dll_insert_slave_~dll.base_39 dll_insert_slave_#in~dll.base_38 ##fun~$Pointer$~TO~VOID_#~#param0.base_36 ##fun~$Pointer$~TO~VOID_#in~#param0.base_35 dll_create_generic_~#dll~10.base_32 ##fun~$Pointer$~TO~VOID_#in~#param0.base_59 ##fun~$Pointer$~TO~VOID_#~#param0.base_60 dll_insert_slave_#in~dll.base_62 dll_insert_slave_~dll.base_63::((store #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39 (store (select #memory_$Pointer$.base_52 dll_insert_slave_~dll.base_39) dll_insert_slave_~dll.offset_39 dll_insert_slave_~item~9.base_49)) #memory_$Pointer$.base_54 old(#memory_$Pointer$.base)_59 #memory_$Pointer$.base_59 old(#memory_$Pointer$.base)_62 #memory_$Pointer$.base_62 old(#memory_$Pointer$.base)_64 #memory_$Pointer$.base_64 (store #memory_$Pointer$.base_64 alloc_or_die_slave_~ptr~7.base_66 (store (select #memory_$Pointer$.base_64 alloc_or_die_slave_~ptr~7.base_66) (+ alloc_or_die_slave_~ptr~7.offset_66 |#offset~STRUCT#?next~$Pointer$?prev~$Pointer$#~next|) 0)) #memory_$Pointer$.base_68 (store #memory_$Pointer$.base_68 alloc_or_die_slave_~ptr~7.base_66 (store (select #memory_$Pointer$.base_68 alloc_or_die_slave_~ptr~7.base_66) (+ alloc_or_die_slave_~ptr~7.offset_66 |#offset~STRUCT#?next~$Pointer$?prev~$Pointer$#~prev|) 0)) #memory_$Pointer$.base_69 (store #memory_$Pointer$.base_69 dll_insert_slave_~item~9.base_73 (store (select #memory_$Pointer$.base_69 dll_insert_slave_~item~9.base_73) (+ dll_insert_slave_~item~9.offset_73 |#offset~STRUCT#?next~$Pointer$?prev~$Pointer$#~next|) dll_insert_slave_~next~9.base_75)) #memory_$Pointer$.base_76)]: de.uni_freiburg.informatik.ultimate.smtinterpol.interpolate.Interpolator.interpolate(Interpolator.java:570)],177231732.0,15299072,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],140425398.0,15632496,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],251004085.0,2.138288E+7,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],63912254442.0,44795032,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],82085454516.0,44228416,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],117057717361.0,44487728,-,-,-,-,-,-,-
,heap-manipulation,dll_of_dll_true-unreach-call.i,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],104067577330.0,45146064,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_false-unreach-call.i,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: NullPointerException: null: de.uni_freiburg.informatik.ultimate.logic.TermTransformer.convert(TermTransformer.java:174)],23277602867.0,4.549276E+7,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_false-unreach-call.i,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: UnsupportedOperationException: Cannot interpolate [((select (store #valid_4 main_~#item~31.base_8 true) main_~#item~31.base_8) == (select #valid_15 main_~#item~31.base_8)::((store #valid_4 main_~#item~31.base_8 true) #valid_8 (store #valid_8 main_#t~malloc50.base_9 true) #valid_9 (store #valid_9 main_#t~malloc55.base_15 true) #valid_15)]: de.uni_freiburg.informatik.ultimate.smtinterpol.interpolate.Interpolator.interpolate(Interpolator.java:570)],201710453.0,14840976,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_false-unreach-call.i,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],159011262.0,34531384,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_false-unreach-call.i,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],1139945605.0,61621784,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_false-unreach-call.i,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60037782457.0,50558488,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_false-unreach-call.i,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,25006617154.0,45852272,10,0,4239,0,1015,165,-
,heap-manipulation,merge_sort_false-unreach-call.i,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60001375861.0,44661848,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_false-unreach-call.i,Z3_SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],84027424344.0,38217576,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_true-unreach-call.i,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: NullPointerException: null: de.uni_freiburg.informatik.ultimate.logic.TermTransformer.convert(TermTransformer.java:174)],18845513360.0,38715896,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_true-unreach-call.i,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: UnsupportedOperationException: Cannot interpolate [((select (store #valid_4 main_~#item~31.base_8 true) main_~#item~31.base_8) == (select #valid_15 main_~#item~31.base_8)::((store #valid_4 main_~#item~31.base_8 true) #valid_8 (store #valid_8 main_#t~malloc50.base_9 true) #valid_9 (store #valid_9 main_#t~malloc55.base_15 true) #valid_15)]: de.uni_freiburg.informatik.ultimate.smtinterpol.interpolate.Interpolator.interpolate(Interpolator.java:570)],139567535.0,14613176,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_true-unreach-call.i,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],140459305.0,14648024,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_true-unreach-call.i,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],937191600.0,58400416,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_true-unreach-call.i,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60275902356.0,49101048,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_true-unreach-call.i,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],83681033594.0,46608416,-,-,-,-,-,-,-
,heap-manipulation,merge_sort_true-unreach-call.i,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 640) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 651) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 701) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 718) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 640) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 717) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 651) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 640) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 665) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 640) ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 621) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 640) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 715) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 665) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 640) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 717) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 715) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 701) ShortDescription: Timeout LongDescription: Unable to prove that free always succeeds (line 718)],60005597373.0,38049616,5,0,4294,0,560,73,-
,heap-manipulation,merge_sort_true-unreach-call.i,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],84135597802.0,3.820428E+7,-,-,-,-,-,-,-
,heap-manipulation,sll_to_dll_rev_false-unreach-call.i,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Complicated quantifier scheme preventing interpolation.It might be necessary to manually add triggers or to switchoff proof construction and interpolation.: de.uni_freiburg.informatik.ultimate.smtsolver.external.Parser$Action$.CUP$do_action(Parser.java:1338)],25667652666.0,38440112,-,-,-,-,-,-,-
