,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,bugs,Bug_DNF.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],3778275632.0,2043674624,922047816,15,3753863287,2118387834,2,3,15,25,22,48,22,48,7,7,0,-,4.285714285714286,5.428571428571429,0.0
,bugs,Bug_DNF.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],421450094.0,2020605952,210448976,9,398922243,9291861,2,3,15,22,22,39,22,39,5,3,0,-,5.0,5.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],27515255.0,2050490368,50458816,2,10818452,279290,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],26931082.0,2020605952,33448992,2,7850155,270989,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],23216178.0,2.04210176E+9,50458816,2,6972780,264242,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],22465547.0,2020605952,5.01528E+7,2,7771691,305109,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],26461447.0,2034761728,5.01528E+7,2,8006898,241080,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],25500122.0,2020605952,50458816,2,7626925,245233,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],22596246.0,2.02899456E+9,33755008,2,7125001,242201,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],24103511.0,2020605952,50458816,2,8406578,228704,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],19878610.0,2026897408,33448992,2,6662255,243032,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],23839559.0,2020605952,5.01528E+7,2,6706395,234512,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],21800875.0,2024800256,5.01528E+7,2,6712638,244046,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],19948248.0,2020605952,50458816,2,6418417,227010,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],25179075.0,2022703104,50458816,2,7327310,226466,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],24080962.0,2023227392,50458816,2,7342283,258027,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20343001.0,2022703104,5.01528E+7,2,6775795,241605,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],22021806.0,2022703104,5.01528E+7,2,6752284,221021,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20496022.0,2021654528,50458816,2,7387681,333629,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],19453815.0,2022178816,50458816,2,7058834,245465,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],24025807.0,2022178816,50458816,2,9291622,229442,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],22309194.0,2022178816,33755008,2,7892796,233929,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],25662866.0,2022178816,33448992,2,9670319,221832,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],21120504.0,2022178816,50458816,2,7804147,219051,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],23086636.0,2022178816,50458816,2,9151595,215607,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],22918153.0,2022178816,33755008,2,8592680,227630,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],22574205.0,2022178816,50458816,2,8294993,223601,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],23819851.0,2022178816,5.01528E+7,2,9704224,218295,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],19855546.0,2022178816,50458816,2,8056059,215096,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20094938.0,2022178816,50458816,2,7438455,247544,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],21667136.0,2022178816,33448992,2,7927959,237845,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],24472071.0,2022178816,5.01528E+7,2,7876109,208361,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],19762417.0,2022178816,5.01528E+7,2,7433662,219625,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],19641655.0,2022178816,5.01528E+7,2,7342341,237796,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],23051707.0,2022178816,5.01528E+7,2,7309318,209932,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],23366272.0,2022178816,5.01528E+7,2,8035517,224295,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20222633.0,2022178816,50458816,2,8075200,206379,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20588914.0,2022178816,5.01528E+7,2,8140300,245447,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],61552655.0,2022178816,50458824,4,30438070,976973,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],65521828.0,2020605952,50458824,4,31393825,981564,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],59331253.0,2022703104,50458824,4,33474889,1011007,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],58963153.0,2022703104,33755016,4,33648673,1039406,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],70602186.0,2022703104,33448992,5,52904254,1655548,2,3,20,26,31,49,27,41,4,0,0,-,4.25,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],66369657.0,2022703104,33755016,5,49564499,1601631,2,3,20,26,31,49,27,41,4,0,0,-,4.25,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],73051159.0,2022703104,33755016,6,55483621,2036680,2,3,20,26,31,49,31,49,5,0,0,-,3.8,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],73122502.0,2022703104,33755016,6,55340998,2070391,2,3,20,26,31,49,31,49,5,0,0,-,3.8,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],71477320.0,2022703104,50458824,6,51704039,2017692,2,3,20,26,31,49,31,49,5,0,0,-,3.8,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,44902578.0,2022703104,50458784,2,26926884,333652,1,1,17,23,16,19,8,10,1,0,0,Nonterminating,3.0,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,41180763.0,2022703104,33754976,2,24701391,320008,1,1,17,23,16,19,8,10,1,0,0,Nonterminating,3.0,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,47339629.0,2020605952,33448992,2,25767894,318764,1,1,17,23,16,19,8,10,1,0,0,Nonterminating,3.0,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,43790207.0,2022178816,33448992,2,24006917,314872,1,1,17,23,16,19,8,10,1,0,0,Nonterminating,3.0,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,66977352.0,2020605952,50458784,3,52268602,996710,1,1,17,23,16,19,9,11,1,1,0,Nonterminating,3.0,3.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,64090767.0,2023227392,5.01528E+7,3,49757953,938267,1,1,17,23,16,19,9,11,1,1,0,Nonterminating,3.0,3.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,121328720.0,2023227392,50458784,3,106457316,1150393,1,1,17,23,16,19,16,19,1,1,0,Nonterminating,3.0,6.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,103391479.0,2023227392,50458784,3,89434907,1107202,1,1,17,23,16,19,16,19,1,1,0,Nonterminating,3.0,6.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,None.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,95968416.0,2023227392,5.01528E+7,3,83059354,1242605,1,1,17,23,16,19,16,19,1,1,0,Nonterminating,3.0,6.0,0.0
,bugs,Bug_ProcedureAssumeFalse.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (F(A) || F(B)) ,277010514.0,2022703104,138217456,1,252500371,0,1,1,27,37,28,33,9,10,-,-,-,Nonterminating,-,-,-
,bugs,Bug_ProcedureAssumeFalse.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (F(A) || F(B)) ,99223486.0,2.02375168E+9,5.01528E+7,2,75581096,365677,1,1,27,39,28,35,10,13,1,0,0,Nonterminating,4.0,0.0,0.0
