,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,coolant,coolant_basis_1_unsafe_sfty.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G((A ==> G(A)))) ,588736588.0,3.6438016E+8,143250936,4,437238993,9817779,2,3,73,96,150,251,40,77,2,1,0,Nonterminating,3.5,4.0,0.0
,coolant,coolant_basis_1_unsafe_sfty.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G((A ==> G(A)))) ,556403277.0,375390208,150519752,4,432769834,12866163,2,3,73,95,150,248,39,74,2,1,0,Nonterminating,3.5,4.0,0.0
,coolant,coolant_basis_2_neg.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G(F(A))) ,358095308.0,3.6438016E+8,90062504,2,265728260,3064422,2,4,72,94,146,304,98,250,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_2_neg.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G(F(A))) ,365037122.0,375390208,95592112,2,252197155,2467978,2,4,72,95,146,308,99,254,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_2_neg.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G(F(A))) ,401007573.0,3.6438016E+8,92978136,2,271662634,3123899,2,4,72,95,146,308,99,254,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_2_neg.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G(F(A))) ,327391274.0,3.7486592E+8,91598104,2,231951119,2447929,2,4,72,94,146,304,98,250,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_2_safe_liveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],2869952360.0,4.0370176E+8,174600648,19,2756586117,146627801,2,3,72,94,146,241,64,119,0,0,18,-,0.0,0.0,7.666666666666667
,coolant,coolant_basis_2_safe_liveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],10378669136.0,973602816,674400256,12,10272059930,8435078424,2,3,72,95,146,244,64,123,0,0,11,-,0.0,0.0,8.0
,coolant,coolant_basis_2_safe_liveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],3491974227.0,1091043328,114092952,21,3394246532,133913673,2,3,72,95,146,244,64,123,0,20,0,-,0.0,6.0,0.0
,coolant,coolant_basis_2_safe_liveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],3009436522.0,1210580992,956417888,19,2911207612,97159320,2,3,72,94,146,241,64,119,0,18,0,-,0.0,6.0,0.0
,coolant,coolant_basis_2_unsafe_liveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G(F(A))],1201887207151.0,3.3554432E+9,3011593232,9,1201788370767,1197866771990,2,3,72,94,146,241,83,168,0,0,9,Decomposition not yet finished,0.0,0.0,8.0
,coolant,coolant_basis_2_unsafe_liveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G(F(A))],1260390923484.0,3.3554432E+9,2.93812896E+9,9,1260258613696,1257138040332,2,3,72,95,146,244,83,172,0,0,9,Decomposition not yet finished,0.0,0.0,8.0
,coolant,coolant_basis_2_unsafe_liveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G(F(A))],1263207627204.0,3.3554432E+9,2923344608,9,1263072626234,1260512367954,2,3,72,95,146,244,83,172,0,9,0,Decomposition not yet finished,0.0,6.0,0.0
,coolant,coolant_basis_2_unsafe_liveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G(F(A))],1202501471229.0,3357016064,2944893392,9,1201851168865,1199270831621,2,3,72,94,146,241,83,168,0,9,0,Decomposition not yet finished,0.0,6.0,0.0
,coolant,coolant_basis_3_safe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || G(F(B)))) holds],157205752.0,3357540352,8.573692E+7,2,25565920,399969,3,6,66,87,193,421,75,200,1,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_3_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || G(F(B)))) holds],156654417.0,3354394624,8.553244E+7,2,31494613,528614,3,6,66,88,193,427,77,207,1,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_3_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || G(F(B)))) holds],147357233.0,3351248896,5.690632E+7,2,29407558,384598,3,6,66,88,193,427,77,207,1,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_3_safe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || G(F(B)))) holds],145577592.0,3349151744,56811952,2,28555830,330133,3,6,66,87,193,421,75,200,1,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_3_unsafe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(F(B)))) ,274227848.0,3346530304,95852416,2,186844538,1191552,3,6,66,87,193,421,98,273,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_3_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(F(B)))) ,435202728.0,3345481728,1.1331108E+8,2,330241512,1758259,3,6,66,88,193,427,100,280,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_3_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(F(B)))) ,290926960.0,3342860288,95604336,2,189321203,1051213,3,6,66,88,193,427,100,280,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_3_unsafe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(F(B)))) ,305903231.0,3.342336E+9,113057408,2,201449578,1052215,3,6,66,87,193,421,98,273,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_1_unsafe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,436888143.0,3.33971456E+9,143114664,4,334787522,5267758,4,8,67,88,195,439,98,286,3,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_1_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,424921494.0,3340238848,169335432,5,314772379,6269518,4,8,67,89,195,445,99,293,4,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_1_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,463768247.0,3.33709312E+9,166687416,5,349892440,6364415,4,8,67,89,195,445,99,293,4,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_1_unsafe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,412212713.0,3338141696,1.6908272E+8,4,314725598,5929360,4,8,67,88,195,439,98,286,3,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_2_unsafe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,3206680246.0,3335520256,2140332952,4,3059279909,32351020,4,8,69,93,209,483,112,342,3,0,0,Nonterminating,4.0,0.0,0.0
,coolant,coolant_basis_4_2_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,2957440922.0,3328180224,2406385824,6,2837184662,31351267,4,8,69,94,209,489,113,349,5,0,0,Nonterminating,3.2,0.0,0.0
,coolant,coolant_basis_4_2_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,3143227899.0,3319791616,2589673064,6,3003662537,27042831,4,8,69,94,209,489,113,349,5,0,0,Nonterminating,3.2,0.0,0.0
,coolant,coolant_basis_4_2_unsafe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,2742873574.0,3315597312,2225995296,4,2636392676,31330215,4,8,69,93,209,483,112,342,3,0,0,Nonterminating,4.0,0.0,0.0
,coolant,coolant_basis_4_neg.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G((A || (B || F(G(C)))))) ,268695445.0,3309305856,80234216,2,185275403,1694771,3,6,66,87,193,421,136,331,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_neg.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G((A || (B || F(G(C)))))) ,332888255.0,3.3161216E+9,1.0696896E+8,2,196657972,3134592,3,6,66,88,193,427,137,349,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_neg.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G((A || (B || F(G(C)))))) ,300916153.0,3.3161216E+9,80675752,2,196088928,2629703,3,6,66,88,193,427,137,349,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_neg.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G((A || (B || F(G(C)))))) ,257044562.0,3322413056,107474672,2,182418150,1747900,3,6,66,87,193,421,136,331,1,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_safe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || (B || F(G(C))))) holds],267386945.0,3.32136448E+9,83613544,5,141124136,5937046,4,8,66,87,192,433,97,282,4,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_4_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || (B || F(G(C))))) holds],293889468.0,3326083072,55868224,6,174167501,9957450,4,8,66,88,192,439,98,289,5,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_4_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || (B || F(G(C))))) holds],259153003.0,3.32398592E+9,81132936,6,153346071,8813012,4,8,66,88,192,439,98,289,5,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_4_safe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A || (B || F(G(C))))) holds],232098140.0,3327655936,55931152,5,128852415,6805149,4,8,66,87,192,433,97,282,4,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_4_unsafe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timout or Toolchain cancelled by user],1199967470880.0,3327131648,1.2366932E+8,0,1086966,0,4,8,68,90,198,451,101,299,-,-,-,-,-,-,-
,coolant,coolant_basis_4_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G((A || (B || F(G(C)))))],1199972494047.0,3327131648,314754224,417,1199798806376,13349735395,4,8,68,92,198,463,103,313,416,0,0,Decomposition not yet finished,23.973557692307693,0.0,0.0
,coolant,coolant_basis_4_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G((A || (B || F(G(C)))))],1199992853023.0,3325558784,827189112,416,1199344968179,13295264799,4,8,68,92,198,463,103,313,415,0,0,Decomposition not yet finished,23.94698795180723,0.0,0.0
,coolant,coolant_basis_4_unsafe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G((A || (B || F(G(C)))))],1199980137226.0,3.3292288E+9,724712896,375,1199831594789,11192221228,4,8,68,90,198,451,101,299,374,0,0,Decomposition not yet finished,23.045454545454547,0.0,0.0
,coolant,coolant_basis_5_neg.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !((A U ((B U G(C)) || G(B)))) ,247006582.0,3.29777152E+9,84006664,1,107795749,0,4,8,66,87,252,576,117,190,-,-,-,Nonterminating,-,-,-
,coolant,coolant_basis_5_neg.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !((A U ((B U G(C)) || G(B)))) ,201618320.0,3.32398592E+9,83755024,1,102164441,0,4,8,66,88,252,584,118,196,-,-,-,Nonterminating,-,-,-
,coolant,coolant_basis_5_neg.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !((A U ((B U G(C)) || G(B)))) ,189759597.0,3323461632,55794736,1,91394022,0,4,8,66,88,252,584,118,196,-,-,-,Nonterminating,-,-,-
,coolant,coolant_basis_5_neg.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !((A U ((B U G(C)) || G(B)))) ,192802637.0,3322937344,55763272,1,99824441,0,4,8,66,87,252,576,117,190,-,-,-,Nonterminating,-,-,-
,coolant,coolant_basis_5_safe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property (A U ((B U G(C)) || G(B))) holds],436292030.0,3320840192,122396968,4,299273173,8520972,7,26,66,87,428,1769,358,1456,3,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_5_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property (A U ((B U G(C)) || G(B))) holds],499605714.0,3321888768,111400688,4,315903118,8642265,7,26,66,88,428,1795,358,1482,3,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_5_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property (A U ((B U G(C)) || G(B))) holds],479064293.0,3318218752,122166664,4,306858544,9980506,7,26,66,88,428,1795,358,1482,3,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_5_safe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property (A U ((B U G(C)) || G(B))) holds],456534394.0,3319791616,166849344,4,317733885,8469513,7,26,66,87,428,1769,358,1456,3,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_5_unsafe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (A U ((B U G(C)) || G(B))) ,1854753211.0,3316645888,1373083128,3,1700846116,10920450,7,26,66,87,428,1769,362,1473,2,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_5_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (A U ((B U G(C)) || G(B))) ,1837611697.0,3311927296,1382546696,3,1667627995,8055510,7,26,66,88,428,1795,362,1499,2,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_5_unsafe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (A U ((B U G(C)) || G(B))) ,1691175694.0,3303538688,1245201176,3,1520278448,7942236,7,26,66,88,428,1795,362,1499,2,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_5_unsafe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (A U ((B U G(C)) || G(B))) ,1811487755.0,3300917248,1378561208,3,1669647886,7815262,7,26,66,87,428,1769,362,1473,2,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_6_safe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A ==> (B ==> F(C)))) holds],662363911.0,3292004352,2.4721116E+8,12,593636119,17609984,2,3,64,85,131,216,68,129,11,0,0,-,5.818181818181818,0.0,0.0
,coolant,coolant_basis_6_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A ==> (B ==> F(C)))) holds],665366520.0,3302490112,207450464,12,562048948,15874784,2,3,64,86,131,219,68,140,11,0,0,-,5.636363636363637,0.0,0.0
,coolant,coolant_basis_6_safe_sftyliveness.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A ==> (B ==> F(C)))) holds],684426013.0,3301441536,248867464,12,583511264,17379427,2,3,64,86,131,219,68,140,11,0,0,-,5.636363636363637,0.0,0.0
,coolant,coolant_basis_6_safe_sftyliveness.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G((A ==> (B ==> F(C)))) holds],654906181.0,3308781568,260551216,12,581549178,17093067,2,3,64,85,131,216,68,129,11,0,0,-,5.818181818181818,0.0,0.0
,coolant,coolant_basis_6_unsafe_sftyliveness.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A ==> (B ==> F(C)))) ,4640958734.0,3306684416,9.230398E+8,17,4574928143,30090881,2,3,64,85,131,216,68,129,16,0,0,Nonterminating,6.75,0.0,0.0
