################################# CSV #######################
,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Overall iterations,NumberOfCodeBlocks,SizeOfPredicatesFP,SizeOfPredicatesBP,Conjuncts in SSA,Conjuncts in UnsatCore,ICC %
,systemc,token_ring.09_true-unreach-call_false-termination.cil.c,svComp-32bit-precise-Automizer.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30396096539.0,3817865216,-,-,-,-,-,-,-
,loop-acceleration,array_false-unreach-call1.i,svComp-32bit-precise-Automizer.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 4)],30004683967.0,3452960768,47,0,9968,0,6067,1128,0.0
,seq-mthreaded,rekh_nxt_true-unreach-call.3.M4.c,svComp-32bit-precise-Automizer.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SYNTAX_ERROR   [ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHMINUSIdentifierExpression[~ud_theta_ref~13GLOBAL]IdentifierExpression[~tmp_theta~16<LOCALbalance_control>]]RealLiteral[0.00400000019]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_l<LOCALbalance_control>]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHPLUSBinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_l<LOCALbalance_control>]]IdentifierExpression[~ud_psi~13GLOBAL]]BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_r<LOCALbalance_control>]]IdentifierExpression[~ud_psi~13GLOBAL]]]RealLiteral[0.5]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_thetadot_cmd_lpf~16<LOCALbalance_control>]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMINUSRealLiteral[1.0]IdentifierExpression[~A_R~13GLOBAL]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_psidot~16<LOCALbalance_control>]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHDIVBinaryExpression[ARITHMINUSIdentifierExpression[~tmp_theta_lpf~16<LOCALbalance_control>]IdentifierExpression[~ud_theta_lpf~13GLOBAL]]RealLiteral[0.00400000019]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHDIVBinaryExpression[ARITHMODBinaryExpression[ARITHPLUSBinaryExpression[ARITHMULIdentifierExpression[~K_I~13GLOBAL]IdentifierExpression[~ud_err_theta~13GLOBAL]]IdentifierExpression[~tmp_pwm_r_limiter~16<LOCALbalance_control>]]IntegerLiteral[4294967296]]BinaryExpression[ARITHMODBinaryExpression[ARITHMINUSBinaryExpression[ARITHMULIdentifierExpression[~BATTERY_GAIN~13GLOBAL]IdentifierExpression[~args_battery<LOCALbalance_control>]]IdentifierExpression[~BATTERY_OFFSET~13GLOBAL]]IntegerLiteral[4294967296]]]RealLiteral[100.0]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_r<LOCALbalance_control>]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHDIVIdentifierExpression[~args_cmd_forward<LOCALbalance_control>]RealLiteral[100.0]] ShortDescription: Type Error LongDescription: Type check failed (index 0): FunctionApplication[#to_int[BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_thetadot_cmd_lpf~16<LOCALbalance_control>]]IdentifierExpression[~ud_theta_ref~13GLOBAL]]]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMINUSRealLiteral[1.0]IdentifierExpression[~A_D~13GLOBAL]] ShortDescription: Type Error LongDescription: Type check failed (index 0): FunctionApplication[#to_int[BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULBinaryExpression[ARITHMINUSRealLiteral[1.0]IdentifierExpression[~A_D~13GLOBAL]]IdentifierExpression[~tmp_theta~16<LOCALbalance_control>]]BinaryExpression[ARITHMULIdentifierExpression[~A_D~13GLOBAL]IdentifierExpression[~ud_theta_lpf~13GLOBAL]]]]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHDIVIdentifierExpression[~args_cmd_turn<LOCALbalance_control>]RealLiteral[100.0]] ShortDescription: Type Error LongDescription: Type check failed (index 0): FunctionApplication[#to_int[BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_psidot~16<LOCALbalance_control>]]IdentifierExpression[~ud_psi~13GLOBAL]]]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHMINUSIdentifierExpression[~args_gyro<LOCALbalance_control>]IdentifierExpression[~args_gyro_offset<LOCALbalance_control>]]RealLiteral[0.01745329238]]],62093969.0,3450863616,-,-,-,-,-,-,-
,list-ext-properties,simple-ext_1_true-valid-memsafety.i,svComp-32bit-memsafety-Automizer.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],34639617423.0,3973054464,-,-,-,-,-,-,-
,array-examples,standard_init7_false-unreach-call_ground.i,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30484417944.0,520093696,-,-,-,-,-,-,-
,product-lines,minepump_spec2_product07_true-unreach-call.cil.c,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 536)],30778971011.0,4140302336,52,0,6217,0,9577,455,0.9420689655172414
,memsafety,test-0235_false-valid-memtrack.i,svComp-32bit-memsafety-BE-Kojak.epf.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE_MEMTRACK UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.rcfgbuilder: SMTLIBException: line 909 column 895: logic does not support nonlinear arithmetic: de.uni_freiburg.informatik.ultimate.smtsolver.external.Parser$Action$.CUP$do_action(Parser.java:1338)],63621325.0,3412590592,-,-,-,-,-,-,-
,ldv-commit-tester,main7_true-unreach-call_sound-oss-sound-ko--32_7a--c4cb1dd.c,svComp-64bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],82138735,4.28343296E+9,-,-,-,-,-,-,-
,systemc,pc_sfifo_2_true-unreach-call_false-termination.cil.c,svComp-32bit-precise-Automizer.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30026091151.0,3.57564416E+9,-,-,-,-,-,-,-
,loops,string_false-unreach-call.i,svComp-32bit-precise-BE-Impulse.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE UltimateResult: SYNTAX_ERROR   [ShortDescription: Type Error LongDescription: Type check failed (index 0): FunctionApplication[~shiftLeft[BinaryExpression[COMPGTIdentifierExpression[~j~6<LOCALmain>]BinaryExpression[ARITHMINUSIdentifierExpression[~nc_B~6<LOCALmain>]IntegerLiteral[1]]]IdentifierExpression[~i~6null]]]],4244719.0,3843555328,-,-,-,-,-,-,-
,product-lines,email_spec27_product32_false-unreach-call.cil.c,svComp-32bit-precise-Automizer.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30006551417.0,3715629056,-,-,-,-,-,-,-
,loop-invgen,up_true-unreach-call.i,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30312707443.0,3930062848,-,-,-,-,-,-,-
,ntdrivers,floppy_true-unreach-call.i.cil.c,svComp-32bit-simple-Automizer.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],-,-,-,-,-,-,-,-,-
,memsafety,test-0235_false-valid-memtrack.i,svComp-32bit-memsafety-BE-Impulse.epf.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE_MEMTRACK UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.rcfgbuilder: SMTLIBException: line 909 column 895: logic does not support nonlinear arithmetic: de.uni_freiburg.informatik.ultimate.smtsolver.external.Parser$Action$.CUP$do_action(Parser.java:1338)],77148689.0,3.4209792E+9,-,-,-,-,-,-,-
,eca-rers2012,Problem19_label02_true-unreach-call.c,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.blockencoding: NullPointerException: null],51080287714,3977773056,-,-,-,-,-,-,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,16777282022.0,4256694272,35,0,4450,0,3880,354,0.8471246819338423
,ldv-commit-tester,m0_false-unreach-call_drivers-staging-comedi-drivers-ni_670x-ko--107_1a--adbbc36-1.c,svComp-64bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],11494443.0,4279762944,-,-,-,-,-,-,-
,product-lines,elevator_spec9_product25_true-unreach-call.cil.c,svComp-32bit-precise-Automizer.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 1667)],30130374700.0,3817865216,26,0,6551,0,37669,141,0.9904711487559555
,memsafety,test-0513_true-valid-memsafety.i,svComp-32bit-memsafety-BE-Kojak.epf.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],32847078984.0,3411542016,-,-,-,-,-,-,-
,ldv-consumption,32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--paride--pf.ko-main.cil.out.c,svComp-64bit-precise-BE-Impulse.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],27134897,3033530368,-,-,-,-,-,-,-
,ldv-linux-3.12-rc1,linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--usbvision--usbvision.ko-entry_point_false-unreach-call.cil.out.c,svComp-64bit-precise-BE-Impulse.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],86563670,3031957504,-,-,-,-,-,-,-
,product-lines,elevator_spec3_product28_false-unreach-call.cil.c,svComp-32bit-precise-Automizer.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 4977)],30460744917.0,3750232064,28,0,4280,0,35097,175,0.9921104536489151
,ldv-consumption,32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--paride--pf.ko-main.cil.out.c,svComp-64bit-simple-Automizer.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],81065913,3033530368,-,-,-,-,-,-,-
,loop-acceleration,phases_false-unreach-call1.i,svComp-32bit-precise-BE-Impulse.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.codecheck: AssertionError: no branch was taken: de.uni_freiburg.informatik.ultimate.plugins.generator.rcfgbuilder.RCFGBacktranslator.addCodeBlock(RCFGBacktranslator.java:128)],27154401618.0,3750756352,17,0,504,0,512,152,0.0
,ldv-linux-3.16-rc1,43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--btcoexist--btcoexist.ko-entry_point_true-unreach-call.cil.out.c,svComp-64bit-precise-BE-Impulse.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],78423875,3037724672,-,-,-,-,-,-,-
,ldv-commit-tester,m0_true-unreach-call_drivers-media-video-cx88-cx88-blackbird-ko--32_7a--d47b389-1.c,svComp-64bit-precise-BE-Impulse.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: bitfields are not supported at the moment],44067628,3.0277632E+9,-,-,-,-,-,-,-
,seq-mthreaded,rekh_aso_true-unreach-call.3.M1.c,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: SYNTAX_ERROR   [ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_l<LOCALbalance_control>]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHMINUSIdentifierExpression[~ud_theta_ref~18GLOBAL]IdentifierExpression[~tmp_theta~21<LOCALbalance_control>]]RealLiteral[0.00400000019]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHMINUSIdentifierExpression[~args_gyro<LOCALbalance_control>]IdentifierExpression[~args_gyro_offset<LOCALbalance_control>]]RealLiteral[0.01745329238]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHDIVBinaryExpression[ARITHMINUSIdentifierExpression[~tmp_theta_lpf~21<LOCALbalance_control>]IdentifierExpression[~ud_theta_lpf~18GLOBAL]]RealLiteral[0.00400000019]] ShortDescription: Type Error LongDescription: Type check failed (index 0): FunctionApplication[#to_int[BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_psidot~21<LOCALbalance_control>]]IdentifierExpression[~ud_psi~18GLOBAL]]]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHDIVIdentifierExpression[~args_cmd_forward<LOCALbalance_control>]RealLiteral[100.0]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_psidot~21<LOCALbalance_control>]] ShortDescription: Type Error LongDescription: Type check failed (index 0): FunctionApplication[#to_int[BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULBinaryExpression[ARITHMINUSRealLiteral[1.0]IdentifierExpression[~A_D~18GLOBAL]]IdentifierExpression[~tmp_theta~21<LOCALbalance_control>]]BinaryExpression[ARITHMULIdentifierExpression[~A_D~18GLOBAL]IdentifierExpression[~ud_theta_lpf~18GLOBAL]]]]] ShortDescription: Type Error LongDescription: Type check failed (index 0): FunctionApplication[#to_int[BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_thetadot_cmd_lpf~21<LOCALbalance_control>]]IdentifierExpression[~ud_theta_ref~18GLOBAL]]]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMINUSRealLiteral[1.0]IdentifierExpression[~A_D~18GLOBAL]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHDIVIdentifierExpression[~args_cmd_turn<LOCALbalance_control>]RealLiteral[100.0]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMINUSRealLiteral[1.0]IdentifierExpression[~A_R~18GLOBAL]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHPLUSBinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_l<LOCALbalance_control>]]IdentifierExpression[~ud_psi~18GLOBAL]]BinaryExpression[ARITHPLUSBinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_r<LOCALbalance_control>]]IdentifierExpression[~ud_psi~18GLOBAL]]]RealLiteral[0.5]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULBinaryExpression[ARITHDIVBinaryExpression[ARITHMODBinaryExpression[ARITHPLUSBinaryExpression[ARITHMULIdentifierExpression[~K_I~18GLOBAL]IdentifierExpression[~ud_err_theta~18GLOBAL]]IdentifierExpression[~tmp_pwm_r_limiter~21<LOCALbalance_control>]]IntegerLiteral[4294967296]]BinaryExpression[ARITHMODBinaryExpression[ARITHMINUSBinaryExpression[ARITHMULIdentifierExpression[~BATTERY_GAIN~18GLOBAL]IdentifierExpression[~args_battery<LOCALbalance_control>]]IdentifierExpression[~BATTERY_OFFSET~18GLOBAL]]IntegerLiteral[4294967296]]]RealLiteral[100.0]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.00400000019]IdentifierExpression[~tmp_thetadot_cmd_lpf~21<LOCALbalance_control>]] ShortDescription: Type Error LongDescription: Type check failed for BinaryExpression[ARITHMULRealLiteral[0.01745329238]IdentifierExpression[~args_theta_m_r<LOCALbalance_control>]]],78051947,4156555264,-,-,-,-,-,-,-
,loop-acceleration,overflow_false-unreach-call1.i,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30555576116.0,3891265536,-,-,-,-,-,-,-
,product-lines,email_spec1_product28_true-unreach-call.cil.c,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],9155414804.0,4021813248,22,0,5934,0,20450,280,1.0
,eca-rers2012,Problem12_label04_true-unreach-call.c,svComp-32bit-precise-BE-Impulse.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.blockencoding: NullPointerException: null],58069388815,4136108032,-,-,-,-,-,-,-
,eca-rers2012,Problem04_label24_true-unreach-call.c,svComp-32bit-precise-BE-Kojak.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.blockencoding: NullPointerException: null],37181589314,3.94002432E+9,-,-,-,-,-,-,-
